,ID_Person,age,race,sex,educ,hhinc,hhtrips,hhsize,companions,wrkhrs,hhveh,distance,cluster
1489,700499502.0,30.0,1.0,1.0,5.0,8.0,4.0,3.0,0.0,40.0,3.0,5.627,0.0
1490,700499523.0,15.0,1.0,1.0,1.0,8.0,9.0,3.0,5.0,40.0,2.0,197.326,1.0
1491,700500731.0,51.0,1.0,1.0,5.0,7.0,10.0,3.0,3.0,40.0,2.0,4.468,1.0
1492,700500731.0,51.0,1.0,1.0,5.0,7.0,10.0,3.0,2.0,40.0,2.0,4.427,1.0
1493,700500732.0,48.0,1.0,2.0,5.0,7.0,10.0,3.0,3.0,40.0,2.0,4.468,1.0
1494,700500732.0,48.0,1.0,2.0,5.0,7.0,10.0,3.0,2.0,40.0,2.0,4.427,1.0
1495,700500733.0,15.0,1.0,1.0,1.0,7.0,10.0,3.0,3.0,40.0,2.0,2.666,1.0
1496,700500733.0,15.0,1.0,1.0,1.0,7.0,10.0,3.0,2.0,40.0,2.0,4.427,2.0
1497,700500834.0,16.0,1.0,2.0,1.0,7.0,18.0,5.0,3.0,40.0,3.0,26.356,2.0
1498,700500834.0,16.0,1.0,2.0,1.0,7.0,18.0,5.0,3.0,40.0,3.0,0.649,2.0
1499,700500834.0,16.0,1.0,2.0,1.0,7.0,18.0,5.0,3.0,40.0,3.0,0.843,0.0
1500,700500834.0,16.0,1.0,2.0,1.0,7.0,18.0,5.0,3.0,40.0,3.0,24.095,2.0
1501,700501601.0,37.0,1.0,1.0,5.0,9.0,4.0,4.0,2.0,55.0,2.0,8.792,0.0
1502,700501691.0,60.0,3.0,1.0,5.0,8.0,15.0,4.0,4.0,8.0,2.0,5.293,2.0
1503,700502471.0,68.0,1.0,1.0,6.0,10.0,11.0,2.0,1.0,34.0,3.0,21.171,1.0
1504,700503182.0,47.0,6.0,2.0,6.0,10.0,15.0,4.0,0.0,40.0,2.0,15.052,1.0
1505,700503261.0,42.0,1.0,1.0,6.0,8.0,12.0,3.0,0.0,40.0,1.0,31.28,2.0
1506,700504111.0,56.0,1.0,2.0,5.0,9.0,3.0,2.0,0.0,38.0,2.0,2.245,2.0
1507,700506812.0,47.0,1.0,1.0,6.0,10.0,22.0,4.0,0.0,40.0,2.0,1.999,1.0
1508,700507105.0,12.0,1.0,2.0,1.0,10.0,19.0,6.0,1.0,40.0,4.0,8.301,0.0
1509,700507134.0,15.0,3.0,2.0,1.0,9.0,8.0,4.0,1.0,40.0,2.0,4.266,2.0
1510,700507221.0,50.0,97.0,1.0,4.0,8.0,7.0,3.0,1.0,45.0,3.0,1.53,2.0
1511,700507222.0,89.0,97.0,1.0,2.0,8.0,7.0,3.0,1.0,40.0,3.0,1.53,1.0
1512,700507291.0,32.0,2.0,1.0,1.0,1.0,12.0,1.0,2.0,40.0,0.0,2.799,0.0
1513,700507752.0,30.0,6.0,2.0,5.0,6.0,4.0,2.0,0.0,49.0,2.0,54.593,0.0
1514,700507981.0,57.0,1.0,1.0,6.0,9.0,5.0,2.0,1.0,40.0,2.0,5.804,2.0
1515,700507981.0,57.0,1.0,1.0,6.0,9.0,5.0,2.0,1.0,40.0,2.0,2.715,2.0
1516,700508205.0,15.0,1.0,1.0,1.0,10.0,20.0,5.0,1.0,40.0,3.0,1.364,2.0
1517,700509731.0,38.0,1.0,2.0,5.0,9.0,6.0,2.0,1.0,40.0,2.0,0.674,0.0
1518,700509731.0,38.0,1.0,2.0,5.0,9.0,6.0,2.0,1.0,40.0,2.0,0.754,0.0
1519,700509732.0,31.0,1.0,1.0,5.0,9.0,6.0,2.0,1.0,40.0,2.0,0.674,2.0
1520,700509732.0,31.0,1.0,1.0,5.0,9.0,6.0,2.0,1.0,40.0,2.0,0.754,2.0
1521,700510533.0,16.0,3.0,1.0,1.0,10.0,9.0,3.0,1.0,40.0,2.0,2.587,2.0
1522,700510711.0,46.0,1.0,2.0,5.0,6.0,17.0,3.0,0.0,7.0,2.0,5.981,0.0
1523,700510851.0,61.0,1.0,2.0,5.0,7.0,5.0,2.0,0.0,6.0,2.0,0.389,0.0
1524,700512651.0,61.0,1.0,1.0,2.0,5.0,6.0,2.0,0.0,40.0,2.0,7.188,2.0
1525,700512651.0,61.0,1.0,1.0,2.0,5.0,6.0,2.0,0.0,40.0,2.0,33.028,1.0
1526,700512651.0,61.0,1.0,1.0,2.0,5.0,6.0,2.0,0.0,40.0,2.0,0.946,1.0
1527,700513271.0,46.0,1.0,2.0,6.0,9.0,15.0,4.0,1.0,20.0,2.0,1.847,1.0
1528,700513271.0,46.0,1.0,2.0,6.0,9.0,15.0,4.0,1.0,20.0,2.0,1.824,2.0
1529,700513272.0,46.0,1.0,1.0,6.0,9.0,15.0,4.0,0.0,50.0,2.0,1.505,1.0
1530,700513273.0,13.0,1.0,2.0,1.0,9.0,15.0,4.0,3.0,40.0,2.0,1.495,1.0
1531,700513274.0,13.0,1.0,2.0,1.0,9.0,15.0,4.0,4.0,40.0,2.0,1.495,1.0
1532,700513392.0,16.0,1.0,2.0,1.0,5.0,18.0,5.0,2.0,40.0,1.0,4.474,1.0
1533,700513393.0,14.0,1.0,1.0,1.0,5.0,18.0,5.0,2.0,40.0,1.0,4.475,1.0
1534,700514213.0,16.0,1.0,2.0,1.0,10.0,28.0,4.0,2.0,40.0,2.0,4.382,1.0
1535,700515103.0,18.0,1.0,1.0,1.0,10.0,29.0,5.0,0.0,40.0,2.0,3.427,0.0
1536,700515103.0,18.0,1.0,1.0,1.0,10.0,29.0,5.0,1.0,40.0,2.0,2.93,0.0
1537,700515103.0,18.0,1.0,1.0,1.0,10.0,29.0,5.0,1.0,40.0,2.0,3.752,2.0
1538,700515103.0,18.0,1.0,1.0,1.0,10.0,29.0,5.0,1.0,40.0,2.0,1.982,1.0
1539,700515103.0,18.0,1.0,1.0,1.0,10.0,29.0,5.0,0.0,40.0,2.0,1.564,1.0
1540,700515123.0,16.0,3.0,2.0,1.0,8.0,10.0,3.0,1.0,40.0,1.0,3.949,0.0
1541,700516182.0,60.0,3.0,2.0,6.0,6.0,8.0,3.0,1.0,40.0,2.0,7.369,0.0
1542,700516183.0,16.0,3.0,1.0,1.0,6.0,8.0,3.0,0.0,40.0,2.0,15.653,0.0
1543,700516333.0,14.0,1.0,2.0,1.0,10.0,10.0,3.0,8.0,40.0,2.0,3.786,0.0
1544,700516333.0,14.0,1.0,2.0,1.0,10.0,10.0,3.0,8.0,40.0,2.0,3.795,0.0
1545,700516401.0,35.0,1.0,2.0,6.0,7.0,3.0,1.0,2.0,40.0,1.0,6.009,1.0
1546,700516401.0,35.0,1.0,2.0,6.0,7.0,3.0,1.0,2.0,40.0,1.0,2.052,0.0
1547,700516952.0,62.0,1.0,2.0,5.0,7.0,15.0,5.0,0.0,40.0,4.0,3.303,2.0
1548,700519291.0,52.0,1.0,2.0,6.0,8.0,7.0,5.0,1.0,60.0,3.0,12.117,2.0
1549,700519291.0,52.0,1.0,2.0,6.0,8.0,7.0,5.0,1.0,60.0,3.0,11.756,0.0
1550,700519293.0,17.0,1.0,2.0,1.0,8.0,7.0,5.0,1.0,40.0,3.0,11.756,2.0
1551,700519981.0,36.0,1.0,2.0,5.0,6.0,3.0,1.0,0.0,40.0,0.0,2.378,2.0
1552,700520072.0,58.0,1.0,1.0,2.0,8.0,8.0,2.0,0.0,50.0,3.0,3.859,0.0
1553,700520602.0,33.0,1.0,1.0,3.0,10.0,13.0,2.0,1.0,50.0,1.0,1.508,1.0
1554,700520991.0,25.0,1.0,2.0,5.0,6.0,3.0,1.0,0.0,45.0,0.0,3.503,1.0
1555,700521202.0,58.0,1.0,1.0,5.0,9.0,12.0,2.0,0.0,40.0,2.0,3.358,1.0
1556,700521351.0,28.0,1.0,1.0,5.0,9.0,4.0,1.0,0.0,55.0,1.0,1.727,2.0
1557,700522271.0,39.0,1.0,2.0,6.0,9.0,21.0,4.0,1.0,40.0,2.0,13.371,0.0
1558,700522273.0,10.0,1.0,2.0,1.0,9.0,21.0,4.0,4.0,40.0,2.0,2.356,0.0
1559,700522274.0,8.0,1.0,1.0,1.0,9.0,21.0,4.0,4.0,40.0,2.0,2.356,2.0
1560,700522335.0,17.0,1.0,1.0,1.0,9.0,8.0,5.0,0.0,40.0,4.0,3.906,2.0
1561,700522471.0,28.0,1.0,1.0,5.0,8.0,6.0,1.0,1.0,45.0,1.0,0.975,0.0
1562,700522601.0,37.0,1.0,2.0,6.0,10.0,19.0,2.0,1.0,40.0,0.0,1.271,0.0
1563,700522601.0,37.0,1.0,2.0,6.0,10.0,19.0,2.0,1.0,40.0,0.0,1.759,2.0
1564,700522602.0,37.0,1.0,1.0,6.0,10.0,19.0,2.0,1.0,45.0,0.0,1.271,1.0
1565,700522602.0,37.0,1.0,1.0,6.0,10.0,19.0,2.0,1.0,45.0,0.0,1.759,1.0
1566,700522761.0,29.0,1.0,2.0,6.0,9.0,12.0,2.0,1.0,32.0,2.0,39.095,1.0
1567,700522841.0,39.0,1.0,2.0,6.0,10.0,20.0,4.0,2.0,40.0,1.0,0.661,1.0
1568,700522842.0,37.0,1.0,1.0,6.0,10.0,20.0,4.0,0.0,60.0,1.0,4.361,0.0
1569,700522843.0,12.0,1.0,1.0,1.0,10.0,20.0,4.0,2.0,40.0,1.0,0.661,2.0
1570,700522844.0,7.0,1.0,2.0,1.0,10.0,20.0,4.0,2.0,40.0,1.0,0.661,2.0
1571,700522935.0,15.0,1.0,2.0,1.0,10.0,27.0,8.0,1.0,40.0,3.0,1.005,0.0
1572,700522935.0,15.0,1.0,2.0,1.0,10.0,27.0,8.0,1.0,40.0,3.0,4.724,0.0
1573,700522941.0,31.0,1.0,2.0,6.0,7.0,7.0,1.0,5.0,32.0,1.0,0.534,0.0
1574,700523091.0,46.0,1.0,1.0,6.0,10.0,8.0,4.0,1.0,40.0,2.0,5.117,0.0
1575,700523091.0,46.0,1.0,1.0,6.0,10.0,8.0,4.0,1.0,40.0,2.0,4.291,0.0
1576,700523092.0,47.0,1.0,2.0,6.0,10.0,8.0,4.0,1.0,40.0,2.0,4.137,0.0
1577,700523131.0,27.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,40.0,0.0,1.536,0.0
1578,700523131.0,27.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,40.0,0.0,1.527,0.0
1579,700523131.0,27.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,40.0,0.0,0.262,0.0
1580,700523691.0,43.0,1.0,2.0,5.0,9.0,14.0,4.0,2.0,25.0,2.0,1.294,0.0
1581,700523691.0,43.0,1.0,2.0,5.0,9.0,14.0,4.0,0.0,25.0,2.0,1.286,0.0
1582,700525383.0,22.0,1.0,2.0,5.0,10.0,9.0,5.0,0.0,49.0,3.0,6.344,0.0
1583,700526071.0,39.0,1.0,2.0,2.0,4.0,8.0,3.0,0.0,39.0,2.0,5.713,1.0
1584,700526071.0,39.0,1.0,2.0,2.0,4.0,8.0,3.0,0.0,39.0,2.0,5.713,0.0
1585,700526431.0,33.0,1.0,2.0,5.0,8.0,6.0,2.0,1.0,35.0,1.0,1.893,0.0
1586,700526431.0,33.0,1.0,2.0,5.0,8.0,6.0,2.0,0.0,35.0,1.0,1.703,0.0
1587,700526512.0,44.0,1.0,2.0,3.0,10.0,15.0,4.0,2.0,40.0,2.0,1.206,2.0
1588,700526514.0,13.0,1.0,1.0,1.0,10.0,15.0,4.0,6.0,40.0,2.0,1.205,1.0
1589,700528261.0,29.0,1.0,2.0,4.0,4.0,8.0,1.0,0.0,80.0,0.0,0.781,0.0
1590,700528261.0,29.0,1.0,2.0,4.0,4.0,8.0,1.0,0.0,80.0,0.0,2.392,2.0
1591,700528261.0,29.0,1.0,2.0,4.0,4.0,8.0,1.0,0.0,80.0,0.0,2.496,0.0
1592,700528572.0,34.0,1.0,1.0,5.0,8.0,7.0,3.0,0.0,30.0,0.0,7.381,0.0
1593,700529314.0,14.0,1.0,1.0,1.0,9.0,35.0,6.0,1.0,40.0,4.0,7.632,2.0
1594,700529672.0,6.0,1.0,2.0,1.0,6.0,11.0,2.0,1.0,40.0,1.0,0.488,2.0
1595,700529743.0,23.0,97.0,1.0,2.0,5.0,8.0,5.0,0.0,40.0,1.0,4.956,2.0
1596,700530571.0,64.0,1.0,2.0,5.0,4.0,10.0,2.0,1.0,40.0,2.0,6.709,0.0
1597,700531441.0,26.0,6.0,2.0,5.0,5.0,4.0,1.0,0.0,40.0,0.0,5.461,2.0
1598,700531861.0,22.0,3.0,1.0,5.0,1.0,10.0,1.0,1.0,20.0,0.0,3.136,1.0
1599,700531861.0,22.0,3.0,1.0,5.0,1.0,10.0,1.0,1.0,20.0,0.0,1.448,2.0
1600,700531861.0,22.0,3.0,1.0,5.0,1.0,10.0,1.0,1.0,20.0,0.0,4.876,1.0
1601,700532421.0,35.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,40.0,1.0,1.023,1.0
1602,700532471.0,22.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,20.0,0.0,14.503,1.0
1603,700533083.0,28.0,2.0,1.0,3.0,3.0,22.0,4.0,0.0,40.0,1.0,5.454,2.0
1604,700533171.0,30.0,1.0,1.0,6.0,4.0,9.0,5.0,0.0,50.0,1.0,9.046,0.0
1605,700533953.0,9.0,1.0,1.0,1.0,9.0,12.0,3.0,0.0,40.0,1.0,4.533,0.0
1606,700533981.0,18.0,3.0,2.0,1.0,2.0,11.0,5.0,0.0,25.0,2.0,6.669,2.0
1607,700533983.0,28.0,3.0,1.0,2.0,2.0,11.0,5.0,0.0,40.0,2.0,144.212,0.0
1608,700533984.0,11.0,3.0,1.0,1.0,2.0,11.0,5.0,0.0,40.0,2.0,1.786,0.0
1609,700534231.0,34.0,1.0,2.0,5.0,7.0,8.0,1.0,1.0,45.0,1.0,0.743,0.0
1610,700534231.0,34.0,1.0,2.0,5.0,7.0,8.0,1.0,1.0,45.0,1.0,4.373,1.0
1611,700534822.0,37.0,1.0,1.0,2.0,6.0,8.0,4.0,0.0,40.0,1.0,2.881,0.0
1612,700535111.0,26.0,2.0,2.0,1.0,1.0,5.0,2.0,0.0,40.0,0.0,1.344,0.0
1613,700535111.0,26.0,2.0,2.0,1.0,1.0,5.0,2.0,0.0,40.0,0.0,1.025,2.0
1614,700535253.0,7.0,1.0,2.0,1.0,7.0,2.0,3.0,0.0,40.0,1.0,0.646,2.0
1615,700535412.0,28.0,6.0,1.0,2.0,3.0,21.0,7.0,0.0,40.0,2.0,7.786,0.0
1616,700535521.0,29.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,35.0,1.0,8.627,0.0
1617,700535521.0,29.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,35.0,1.0,8.935,2.0
1618,700537593.0,69.0,2.0,1.0,4.0,7.0,12.0,5.0,0.0,40.0,3.0,1.772,0.0
1619,700537593.0,69.0,2.0,1.0,4.0,7.0,12.0,5.0,0.0,40.0,3.0,1.544,1.0
1620,700538091.0,27.0,1.0,2.0,5.0,2.0,9.0,2.0,1.0,25.0,2.0,4.067,1.0
1621,700538091.0,27.0,1.0,2.0,5.0,2.0,9.0,2.0,1.0,25.0,2.0,4.253,0.0
1622,700538102.0,65.0,1.0,1.0,3.0,10.0,12.0,2.0,0.0,40.0,2.0,17.21,0.0
1623,700538661.0,29.0,2.0,2.0,5.0,7.0,10.0,3.0,0.0,20.0,1.0,6.54,0.0
1624,700539114.0,5.0,1.0,2.0,1.0,9.0,4.0,4.0,0.0,40.0,2.0,2.172,0.0
1625,700539155.0,14.0,1.0,1.0,1.0,10.0,11.0,5.0,4.0,40.0,4.0,7.8,1.0
1626,700540551.0,62.0,1.0,2.0,5.0,10.0,19.0,2.0,1.0,40.0,3.0,2.38,0.0
1627,700542271.0,43.0,2.0,2.0,6.0,8.0,6.0,1.0,0.0,60.0,1.0,3.802,1.0
1628,700542271.0,43.0,2.0,2.0,6.0,8.0,6.0,1.0,0.0,60.0,1.0,1.859,1.0
1629,700542991.0,23.0,1.0,2.0,5.0,8.0,4.0,2.0,0.0,40.0,1.0,0.852,1.0
1630,700543161.0,30.0,1.0,2.0,1.0,6.0,27.0,4.0,0.0,50.0,1.0,4.603,2.0
1631,700544371.0,25.0,1.0,2.0,3.0,2.0,9.0,2.0,2.0,41.0,1.0,4.742,2.0
1632,700544544.0,14.0,1.0,2.0,1.0,10.0,37.0,6.0,0.0,40.0,2.0,2.462,0.0
1633,700546693.0,21.0,1.0,1.0,4.0,7.0,19.0,4.0,1.0,25.0,4.0,44.46,0.0
1634,700546693.0,21.0,1.0,1.0,4.0,7.0,19.0,4.0,1.0,25.0,4.0,2.525,0.0
1635,700547272.0,22.0,2.0,1.0,3.0,2.0,8.0,3.0,0.0,40.0,2.0,2.479,0.0
1636,700547272.0,22.0,2.0,1.0,3.0,2.0,8.0,3.0,0.0,40.0,2.0,2.477,2.0
1637,700547331.0,56.0,2.0,2.0,3.0,1.0,7.0,1.0,0.0,40.0,0.0,2.069,2.0
1638,700547331.0,56.0,2.0,2.0,3.0,1.0,7.0,1.0,0.0,40.0,0.0,0.137,2.0
1639,700547331.0,56.0,2.0,2.0,3.0,1.0,7.0,1.0,0.0,40.0,0.0,0.872,2.0
1640,700547331.0,56.0,2.0,2.0,3.0,1.0,7.0,1.0,0.0,40.0,0.0,1.186,2.0
1641,700549131.0,39.0,1.0,1.0,2.0,1.0,6.0,2.0,0.0,35.0,0.0,0.362,0.0
1642,700549131.0,39.0,1.0,1.0,2.0,1.0,6.0,2.0,0.0,35.0,0.0,1.549,0.0
1643,700549131.0,39.0,1.0,1.0,2.0,1.0,6.0,2.0,0.0,35.0,0.0,0.728,2.0
1644,700549131.0,39.0,1.0,1.0,2.0,1.0,6.0,2.0,0.0,35.0,0.0,11.952,2.0
1645,700549131.0,39.0,1.0,1.0,2.0,1.0,6.0,2.0,0.0,35.0,0.0,0.383,0.0
1646,700553061.0,57.0,2.0,2.0,3.0,1.0,4.0,2.0,0.0,30.0,0.0,1.119,1.0
1647,700553061.0,57.0,2.0,2.0,3.0,1.0,4.0,2.0,0.0,30.0,0.0,0.767,1.0
1648,700553911.0,65.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,40.0,0.0,5.875,1.0
1649,700553911.0,65.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,40.0,0.0,5.723,2.0
1650,700556981.0,64.0,1.0,2.0,6.0,5.0,10.0,1.0,1.0,5.0,1.0,1.787,0.0
1651,700557903.0,18.0,1.0,1.0,1.0,9.0,54.0,6.0,0.0,40.0,4.0,3.416,0.0
1652,700557903.0,18.0,1.0,1.0,1.0,9.0,54.0,6.0,0.0,40.0,4.0,3.41,2.0
1653,700558325.0,9.0,1.0,1.0,1.0,9.0,24.0,5.0,3.0,40.0,3.0,0.934,0.0
1654,700559672.0,67.0,1.0,1.0,6.0,10.0,12.0,2.0,0.0,40.0,1.0,7.857,0.0
1655,700559913.0,77.0,2.0,2.0,3.0,9.0,4.0,3.0,1.0,40.0,1.0,8.183,0.0
1656,700559913.0,77.0,2.0,2.0,3.0,9.0,4.0,3.0,1.0,40.0,1.0,9.399,0.0
1657,700559981.0,71.0,2.0,1.0,2.0,2.0,14.0,2.0,0.0,40.0,1.0,5.89,0.0
1658,700560501.0,56.0,2.0,2.0,6.0,3.0,8.0,2.0,1.0,12.0,1.0,1.507,0.0
1659,700560501.0,56.0,2.0,2.0,6.0,3.0,8.0,2.0,1.0,12.0,1.0,7.362,1.0
1660,700560501.0,56.0,2.0,2.0,6.0,3.0,8.0,2.0,1.0,12.0,1.0,5.799,0.0
1661,700560951.0,19.0,1.0,2.0,4.0,1.0,14.0,2.0,0.0,38.0,1.0,0.915,2.0
1662,700561151.0,30.0,1.0,2.0,6.0,2.0,7.0,1.0,0.0,5.0,0.0,3.251,2.0
1663,700561451.0,29.0,2.0,2.0,2.0,1.0,22.0,3.0,3.0,40.0,0.0,1.178,2.0
1664,700561452.0,7.0,2.0,1.0,1.0,1.0,22.0,3.0,3.0,40.0,0.0,1.178,2.0
1665,700561971.0,20.0,1.0,2.0,3.0,1.0,7.0,1.0,0.0,10.0,0.0,9.554,2.0
1666,700562421.0,51.0,2.0,1.0,2.0,1.0,7.0,3.0,1.0,40.0,0.0,5.913,2.0
1667,700562421.0,51.0,2.0,1.0,2.0,1.0,7.0,3.0,1.0,40.0,0.0,1.962,1.0
1668,700562421.0,51.0,2.0,1.0,2.0,1.0,7.0,3.0,1.0,40.0,0.0,0.716,0.0
1669,700562972.0,38.0,1.0,1.0,5.0,2.0,8.0,4.0,2.0,30.0,1.0,5.087,0.0
1670,700562972.0,38.0,1.0,1.0,5.0,2.0,8.0,4.0,1.0,30.0,1.0,5.471,0.0
1671,700562972.0,38.0,1.0,1.0,5.0,2.0,8.0,4.0,2.0,30.0,1.0,5.07,0.0
1672,700562973.0,6.0,1.0,2.0,1.0,2.0,8.0,4.0,2.0,40.0,1.0,5.07,0.0
1673,700563181.0,23.0,1.0,2.0,4.0,3.0,11.0,2.0,2.0,12.0,2.0,0.902,0.0
1674,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,9.969,0.0
1675,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,0.535,0.0
1676,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,10.393,0.0
1677,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,3.921,0.0
1678,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,0.296,0.0
1679,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,2.637,0.0
1680,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,3.569,2.0
1681,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,1.005,2.0
1682,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,0.177,2.0
1683,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,0.649,2.0
1684,700564101.0,27.0,6.0,2.0,5.0,5.0,24.0,3.0,1.0,35.0,2.0,1.84,2.0
1685,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,9.969,2.0
1686,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,0.677,2.0
1687,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,10.393,2.0
1688,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,3.921,2.0
1689,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,0.296,2.0
1690,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,2.637,2.0
1691,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,3.569,2.0
1692,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,1.005,0.0
1693,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,0.177,0.0
1694,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,0.649,1.0
1695,700564103.0,31.0,6.0,1.0,5.0,5.0,24.0,3.0,1.0,40.0,2.0,1.84,1.0
1696,700565222.0,21.0,1.0,1.0,2.0,5.0,13.0,4.0,1.0,20.0,1.0,0.885,1.0
1697,700565361.0,66.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,40.0,0.0,2.82,1.0
1698,700565361.0,66.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,40.0,0.0,1.334,0.0
1699,700566061.0,21.0,1.0,2.0,3.0,1.0,24.0,4.0,3.0,40.0,1.0,9.455,0.0
1700,700566062.0,21.0,97.0,2.0,3.0,1.0,24.0,4.0,3.0,40.0,1.0,9.455,0.0
1701,700566063.0,21.0,2.0,2.0,3.0,1.0,24.0,4.0,3.0,40.0,1.0,9.455,0.0
1702,700566064.0,21.0,1.0,2.0,3.0,1.0,24.0,4.0,3.0,40.0,1.0,9.455,0.0
1703,700566151.0,23.0,1.0,2.0,5.0,1.0,11.0,2.0,1.0,10.0,2.0,3.31,1.0
1704,700566151.0,23.0,1.0,2.0,5.0,1.0,11.0,2.0,1.0,10.0,2.0,2.701,0.0
1705,700568531.0,48.0,2.0,2.0,4.0,4.0,9.0,2.0,1.0,40.0,0.0,1.569,0.0
1706,700568531.0,48.0,2.0,2.0,4.0,4.0,9.0,2.0,1.0,40.0,0.0,14.478,0.0
1707,700568802.0,47.0,3.0,2.0,5.0,10.0,27.0,5.0,0.0,50.0,1.0,20.395,0.0
1708,700568805.0,11.0,6.0,1.0,1.0,10.0,27.0,5.0,2.0,40.0,1.0,4.578,0.0
1709,700580171.0,69.0,2.0,2.0,5.0,8.0,2.0,1.0,4.0,40.0,1.0,1.315,0.0
1710,700580171.0,69.0,2.0,2.0,5.0,8.0,2.0,1.0,2.0,40.0,1.0,1.049,0.0
1711,700581431.0,24.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,40.0,0.0,0.664,0.0
1712,700581431.0,24.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,40.0,0.0,0.201,2.0
1713,700581431.0,24.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,40.0,0.0,3.193,2.0
1715,701005121.0,72.0,6.0,2.0,1.0,1.0,4.0,1.0,0.0,40.0,0.0,0.0,0.0
1716,701006511.0,37.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0,40.0,0.0,6.814,0.0
1717,701006512.0,84.0,6.0,2.0,1.0,2.0,5.0,2.0,0.0,40.0,0.0,1.388,2.0
1718,300006031.0,30.0,1.0,1.0,6.0,9.0,4.0,1.0,0.0,40.0,0.0,2.96,2.0
1719,300006031.0,30.0,1.0,1.0,6.0,9.0,4.0,1.0,0.0,40.0,0.0,0.0,2.0
1720,300010901.0,29.0,1.0,1.0,5.0,7.0,4.0,1.0,0.0,40.0,0.0,36.05,2.0
1721,300020952.0,42.0,1.0,2.0,6.0,10.0,9.0,2.0,0.0,40.0,2.0,0.29,2.0
1722,300025181.0,29.0,1.0,2.0,5.0,9.0,8.0,2.0,2.0,45.0,0.0,1.41,2.0
1723,300061901.0,67.0,1.0,1.0,6.0,9.0,14.0,2.0,0.0,40.0,1.0,7.19,2.0
1724,300061901.0,67.0,1.0,1.0,6.0,9.0,14.0,2.0,0.0,40.0,1.0,1.58,0.0
1725,300061901.0,67.0,1.0,1.0,6.0,9.0,14.0,2.0,0.0,40.0,1.0,1.58,0.0
1726,300061901.0,67.0,1.0,1.0,6.0,9.0,14.0,2.0,0.0,40.0,1.0,0.0,0.0
1727,300061901.0,67.0,1.0,1.0,6.0,9.0,14.0,2.0,2.0,40.0,1.0,1.58,0.0
1728,300061901.0,67.0,1.0,1.0,6.0,9.0,14.0,2.0,2.0,40.0,1.0,1.58,0.0
1729,300061901.0,67.0,1.0,1.0,6.0,9.0,14.0,2.0,0.0,40.0,1.0,0.0,0.0
1730,300061902.0,66.0,1.0,2.0,6.0,9.0,14.0,2.0,0.0,40.0,1.0,7.11,0.0
1731,300061902.0,66.0,1.0,2.0,6.0,9.0,14.0,2.0,0.0,40.0,1.0,7.11,0.0
1732,300061902.0,66.0,1.0,2.0,6.0,9.0,14.0,2.0,0.0,40.0,1.0,0.0,0.0
1733,300061902.0,66.0,1.0,2.0,6.0,9.0,14.0,2.0,0.0,40.0,1.0,1.5,2.0
